Order_ID,User_ID,Product_ID,"upid",Shipping_Address_ID,Credit_Card_ID,Subtotal,Tax_Cost,Shipping_Cost,Total_Cost,"date","Created_Date","Updated_Date","Status",Transaction_Number,Tracking_Number,"Tracking_Type","Notes"
152,39,30,"A",NULL,NULL,101,9,90,200,"2014-04-19 22:38:36","2014-04-19 22:38:36","2014-05-31 22:38:36","Delivered",7542727,990348780,"3","Enter Notes Here"
153,42,25,"F",NULL,NULL,165,15,33,213,"2014-04-20 04:29:23","2014-04-20 04:29:23","2014-05-25 04:29:23","Cancelled",5598576,607691887,"1","Enter Notes Here"
154,31,35,"B",NULL,NULL,169,15,22,206,"2014-04-20 05:15:09","2014-04-20 05:15:09","2014-06-02 05:15:09","In Transit",7547407,967235300,"8","Enter Notes Here"
155,1,29,"A",NULL,NULL,207,19,24,250,"2014-04-20 08:54:26","2014-04-20 08:54:26","2014-05-06 08:54:26","Delivered",4289427,396756424,"5","Enter Notes Here"
156,12,34,"D",NULL,NULL,81,7,39,127,"2014-04-20 11:41:54","2014-04-20 11:41:54","2014-05-22 11:41:54","Received",758167,95037714,"5","Enter Notes Here"
157,29,35,"G",NULL,NULL,405,36,62,503,"2014-04-20 20:26:12","2014-04-20 20:26:12","2014-05-08 20:26:12","Delivered",7974635,636196684,"7","Enter Notes Here"
158,31,28,"G",NULL,NULL,62,6,11,79,"2014-04-21 00:42:59","2014-04-21 00:42:59","2014-05-09 00:42:59","In Transit",1767116,265745464,"9","Enter Notes Here"
159,1,21,"F",NULL,NULL,286,26,62,374,"2014-04-21 06:13:37","2014-04-21 06:13:37","2014-05-04 06:13:37","Delivered",9595282,705452814,"2","Enter Notes Here"
160,36,49,"A",NULL,NULL,158,14,72,244,"2014-04-21 16:38:30","2014-04-21 16:38:30","2014-05-25 16:38:30","Delivered",6071137,992709877,"4","Enter Notes Here"
161,28,16,"E",NULL,NULL,208,19,38,265,"2014-04-22 08:00:35","2014-04-22 08:00:35","2014-05-07 08:00:35","In Transit",9896675,832340366,"4","Enter Notes Here"
162,14,48,"C",NULL,NULL,144,13,84,241,"2014-04-23 01:19:43","2014-04-23 01:19:43","2014-05-24 01:19:43","Delivered",5603061,405383820,"2","Enter Notes Here"
163,14,3,"E",NULL,NULL,134,12,76,222,"2014-04-23 06:47:18","2014-04-23 06:47:18","2014-05-22 06:47:18","Delivered",5279452,898243529,"2","Enter Notes Here"
164,48,26,"A",NULL,NULL,149,13,93,255,"2014-04-23 09:29:16","2014-04-23 09:29:16","2014-05-05 09:29:16","Ready for Pickup",3047573,114940684,"4","Enter Notes Here"
165,46,23,"E",NULL,NULL,276,25,84,385,"2014-04-23 12:37:46","2014-04-23 12:37:46","2014-05-20 12:37:46","Delivered",6444483,80047960,"6","Enter Notes Here"
166,15,44,"F",NULL,NULL,305,27,45,377,"2014-04-23 19:58:28","2014-04-23 19:58:28","2014-06-02 19:58:28","Delivered",1526916,510166772,"8","Enter Notes Here"
167,37,35,"E",NULL,NULL,391,35,78,504,"2014-04-24 00:25:44","2014-04-24 00:25:44","2014-05-29 00:25:44","Delivered",2762653,725267312,"9","Enter Notes Here"
168,18,21,"F",NULL,NULL,248,22,69,339,"2014-04-24 00:42:45","2014-04-24 00:42:45","2014-06-09 00:42:45","In Transit",5621259,910580798,"3","Enter Notes Here"
169,1,47,"G",NULL,NULL,316,28,78,422,"2014-04-24 04:56:20","2014-04-24 04:56:20","2014-05-14 04:56:20","Ready for Pickup",5890462,239264273,"6","Enter Notes Here"
170,16,36,"F",NULL,NULL,147,13,79,239,"2014-04-24 06:14:48","2014-04-24 06:14:48","2014-05-20 06:14:48","Received",5854842,319325932,"6","Enter Notes Here"
171,49,6,"C",NULL,NULL,296,27,96,419,"2014-04-24 10:08:15","2014-04-24 10:08:15","2014-05-12 10:08:15","Received",3960264,52941309,"3","Enter Notes Here"
172,29,6,"F",NULL,NULL,351,32,29,412,"2014-04-24 21:14:21","2014-04-24 21:14:21","2014-05-17 21:14:21","Received",4134305,515462280,"3","Enter Notes Here"
173,51,49,"G",NULL,NULL,331,30,89,450,"2014-04-25 05:33:39","2014-04-25 05:33:39","2014-05-03 05:33:39","Ready for Pickup",2418436,637439151,"6","Enter Notes Here"
174,27,28,"D",NULL,NULL,324,29,88,441,"2014-04-25 10:25:08","2014-04-25 10:25:08","2014-05-31 10:25:08","Delivered",4830328,187599720,"3","Enter Notes Here"
175,41,32,"D",NULL,NULL,355,32,95,482,"2014-04-25 10:56:03","2014-04-25 10:56:03","2014-05-07 10:56:03","Delivered",4664884,197769945,"5","Enter Notes Here"
176,27,25,"B",NULL,NULL,393,35,13,441,"2014-04-25 13:50:30","2014-04-25 13:50:30","2014-06-10 13:50:30","Received",9851898,517205407,"6","Enter Notes Here"
177,41,11,"B",NULL,NULL,27,2,45,74,"2014-04-25 14:00:12","2014-04-25 14:00:12","2014-05-25 14:00:12","Delivered",8424682,395766447,"7","Enter Notes Here"
178,18,43,"C",NULL,NULL,67,6,33,106,"2014-04-25 21:50:26","2014-04-25 21:50:26","2014-06-04 21:50:26","Delivered",7865848,819820070,"8","Enter Notes Here"
179,10,23,"B",NULL,NULL,276,25,74,375,"2014-04-26 02:27:42","2014-04-26 02:27:42","2014-05-08 02:27:42","In Transit",1251814,386386095,"8","Enter Notes Here"
180,49,31,"C",NULL,NULL,395,36,48,479,"2014-04-26 11:17:40","2014-04-26 11:17:40","2014-05-25 11:17:40","In Transit",6560564,93586129,"8","Enter Notes Here"
181,49,4,"E",NULL,NULL,78,7,87,172,"2014-04-26 12:26:02","2014-04-26 12:26:02","2014-05-14 12:26:02","Received",7887566,613078898,"3","Enter Notes Here"
182,45,18,"C",NULL,NULL,242,22,64,328,"2014-04-26 23:51:24","2014-04-26 23:51:24","2014-05-06 23:51:24","Delivered",4765091,280970625,"9","Enter Notes Here"
183,27,49,"D",NULL,NULL,241,22,62,325,"2014-04-27 03:17:35","2014-04-27 03:17:35","2014-05-10 03:17:35","Cancelled",1591640,817682014,"7","Enter Notes Here"
184,43,40,"D",NULL,NULL,223,20,94,337,"2014-04-27 05:22:57","2014-04-27 05:22:57","2014-05-15 05:22:57","In Transit",7877305,717793159,"7","Enter Notes Here"
185,26,24,"A",NULL,NULL,442,40,31,513,"2014-04-27 08:41:58","2014-04-27 08:41:58","2014-05-21 08:41:58","Ready for Pickup",7678582,512200898,"4","Enter Notes Here"
186,25,12,"D",NULL,NULL,481,43,45,569,"2014-04-27 14:28:02","2014-04-27 14:28:02","2014-06-05 14:28:02","Delivered",2476602,880737684,"3","Enter Notes Here"
187,53,13,"E",NULL,NULL,52,5,58,115,"2014-04-27 15:57:22","2014-04-27 15:57:22","2014-06-04 15:57:22","Delivered",9014981,92860152,"9","Enter Notes Here"
188,33,42,"E",NULL,NULL,401,36,95,532,"2014-04-27 18:29:10","2014-04-27 18:29:10","2014-05-30 18:29:10","In Transit",6896174,639374465,"3","Enter Notes Here"
189,10,2,"C",NULL,NULL,106,10,41,157,"2014-04-27 23:08:07","2014-04-27 23:08:07","2014-05-28 23:08:07","Delivered",4720811,217295164,"2","Enter Notes Here"
190,33,28,"A",NULL,NULL,97,9,58,164,"2014-04-28 01:51:13","2014-04-28 01:51:13","2014-05-21 01:51:13","Ready for Pickup",4495728,385537257,"5","Enter Notes Here"
191,33,33,"D",NULL,NULL,274,25,15,314,"2014-04-28 08:31:13","2014-04-28 08:31:13","2014-05-23 08:31:13","Delivered",2888803,705629508,"1","Enter Notes Here"
192,8,22,"E",NULL,NULL,108,10,48,166,"2014-04-28 14:19:23","2014-04-28 14:19:23","2014-06-13 14:19:23","Cancelled",5188503,90271309,"8","Enter Notes Here"
193,17,32,"F",NULL,NULL,59,5,56,120,"2014-04-28 18:07:59","2014-04-28 18:07:59","2014-05-22 18:07:59","In Transit",7466475,38752090,"1","Enter Notes Here"
194,37,28,"B",NULL,NULL,197,18,41,256,"2014-04-28 21:18:53","2014-04-28 21:18:53","2014-05-13 21:18:53","Delivered",8518237,868188384,"8","Enter Notes Here"
195,44,11,"B",NULL,NULL,87,8,97,192,"2014-04-28 22:07:27","2014-04-28 22:07:27","2014-05-13 22:07:27","In Transit",847488,951010794,"1","Enter Notes Here"
196,5,42,"B",NULL,NULL,252,23,93,368,"2014-04-28 23:15:23","2014-04-28 23:15:23","2014-05-30 23:15:23","Delivered",3779783,115824801,"7","Enter Notes Here"
197,24,48,"F",NULL,NULL,387,35,16,438,"2014-04-29 00:43:48","2014-04-29 00:43:48","2014-05-30 00:43:48","In Transit",8570322,460308032,"7","Enter Notes Here"
198,27,7,"F",NULL,NULL,130,12,12,154,"2014-04-29 10:10:19","2014-04-29 10:10:19","2014-05-31 10:10:19","Received",7440536,155941935,"8","Enter Notes Here"
199,18,11,"C",NULL,NULL,228,21,15,264,"2014-04-29 18:45:31","2014-04-29 18:45:31","2014-06-10 18:45:31","Delivered",2504277,935386492,"4","Enter Notes Here"
200,44,41,"D",NULL,NULL,40,4,62,106,"2014-04-29 22:15:22","2014-04-29 22:15:22","2014-05-25 22:15:22","Received",9078463,356774420,"1","Enter Notes Here"
201,6,50,"G",NULL,NULL,273,25,77,375,"2014-04-30 04:45:06","2014-04-30 04:45:06","2014-05-23 04:45:06","Delivered",6707011,782280537,"3","Enter Notes Here"
202,43,18,"D",NULL,NULL,93,8,27,128,"2014-04-30 06:55:06","2014-04-30 06:55:06","2014-05-26 06:55:06","Delivered",811597,907097902,"7","Enter Notes Here"
203,50,44,"E",NULL,NULL,19,2,37,58,"2014-04-30 07:27:38","2014-04-30 07:27:38","2014-06-09 07:27:38","In Transit",6716890,19003575,"3","Enter Notes Here"
204,36,45,"E",NULL,NULL,270,24,34,328,"2014-04-30 17:23:54","2014-04-30 17:23:54","2014-05-26 17:23:54","Received",9654667,794685865,"1","Enter Notes Here"
205,57,32,"E",NULL,NULL,141,13,15,169,"2014-05-02 02:09:28","2014-05-02 02:09:28","2014-05-28 02:09:28","Ready for Pickup",4902284,393398414,"2","Enter Notes Here"
206,8,50,"E",NULL,NULL,270,24,19,313,"2014-05-02 06:40:39","2014-05-02 06:40:39","2014-05-20 06:40:39","Received",4395062,942297598,"7","Enter Notes Here"
207,16,44,"A",NULL,NULL,70,6,72,148,"2014-05-02 08:52:13","2014-05-02 08:52:13","2014-06-08 08:52:13","In Transit",8345188,820606964,"5","Enter Notes Here"
208,12,18,"A",NULL,NULL,477,43,59,579,"2014-05-02 13:20:39","2014-05-02 13:20:39","2014-05-27 13:20:39","Delivered",7413094,947282545,"9","Enter Notes Here"
209,44,29,"C",NULL,NULL,411,37,92,540,"2014-05-02 17:22:42","2014-05-02 17:22:42","2014-05-25 17:22:42","Delivered",632736,155303457,"1","Enter Notes Here"
210,31,21,"B",NULL,NULL,213,19,81,313,"2014-05-03 00:06:24","2014-05-03 00:06:24","2014-05-13 00:06:24","Received",9774789,467102214,"1","Enter Notes Here"
211,15,28,"F",NULL,NULL,44,4,61,109,"2014-05-03 01:38:20","2014-05-03 01:38:20","2014-06-06 01:38:20","Delivered",6789228,513173328,"5","Enter Notes Here"
212,57,18,"B",NULL,NULL,41,4,19,64,"2014-05-03 08:20:54","2014-05-03 08:20:54","2014-06-20 08:20:54","Ready for Pickup",320585,433892112,"5","Enter Notes Here"
213,32,39,"E",NULL,NULL,236,21,28,285,"2014-05-03 11:33:13","2014-05-03 11:33:13","2014-05-25 11:33:13","Ready for Pickup",114128,349042296,"1","Enter Notes Here"
214,51,29,"D",NULL,NULL,483,43,95,621,"2014-05-03 11:55:29","2014-05-03 11:55:29","2014-06-17 11:55:29","Delivered",6854087,742449669,"5","Enter Notes Here"
215,52,3,"A",NULL,NULL,97,9,56,162,"2014-05-03 14:29:50","2014-05-03 14:29:50","2014-05-31 14:29:50","Delivered",6727748,665100078,"6","Enter Notes Here"
216,24,2,"A",NULL,NULL,483,43,96,622,"2014-05-04 04:12:33","2014-05-04 04:12:33","2014-06-18 04:12:33","Delivered",6150232,715942481,"2","Enter Notes Here"
217,24,7,"D",NULL,NULL,290,26,41,357,"2014-05-04 09:00:48","2014-05-04 09:00:48","2014-06-04 09:00:48","Delivered",6055123,679355852,"3","Enter Notes Here"
218,38,46,"G",NULL,NULL,35,3,12,50,"2014-05-04 12:15:33","2014-05-04 12:15:33","2014-05-11 12:15:33","Received",9593102,213089176,"2","Enter Notes Here"
219,20,48,"C",NULL,NULL,125,11,61,197,"2014-05-04 12:53:58","2014-05-04 12:53:58","2014-05-19 12:53:58","Ready for Pickup",4363876,573960444,"4","Enter Notes Here"
220,37,2,"F",NULL,NULL,381,34,29,444,"2014-05-05 11:24:42","2014-05-05 11:24:42","2014-05-27 11:24:42","Delivered",2311136,416472076,"5","Enter Notes Here"
221,52,15,"B",NULL,NULL,286,26,18,330,"2014-05-05 12:32:47","2014-05-05 12:32:47","2014-05-27 12:32:47","In Transit",2017786,294568674,"4","Enter Notes Here"
222,30,24,"B",NULL,NULL,204,18,33,255,"2014-05-06 14:13:28","2014-05-06 14:13:28","2014-05-26 14:13:28","Delivered",5584151,390454727,"9","Enter Notes Here"
223,5,18,"E",NULL,NULL,412,37,74,523,"2014-05-06 22:20:59","2014-05-06 22:20:59","2014-06-20 22:20:59","Delivered",9877283,720919230,"6","Enter Notes Here"
224,59,17,"G",NULL,NULL,36,3,77,116,"2014-05-06 22:52:14","2014-05-06 22:52:14","2014-05-17 22:52:14","Cancelled",5108528,900722554,"3","Enter Notes Here"
225,16,11,"G",NULL,NULL,315,28,51,394,"2014-05-07 04:50:23","2014-05-07 04:50:23","2014-06-12 04:50:23","Delivered",126828,948125448,"7","Enter Notes Here"
226,1,42,"G",NULL,NULL,141,13,15,169,"2014-05-07 05:24:39","2014-05-07 05:24:39","2014-06-10 05:24:39","Delivered",8359033,909670010,"1","Enter Notes Here"
227,50,26,"C",NULL,NULL,238,21,83,342,"2014-05-07 10:14:59","2014-05-07 10:14:59","2014-06-20 10:14:59","Delivered",9952217,421995071,"8","Enter Notes Here"
228,32,46,"C",NULL,NULL,394,35,79,508,"2014-05-07 13:01:04","2014-05-07 13:01:04","2014-05-15 13:01:04","Received",3143622,300692234,"8","Enter Notes Here"
229,39,32,"A",NULL,NULL,458,41,25,524,"2014-05-07 21:26:05","2014-05-07 21:26:05","2014-06-08 21:26:05","In Transit",847053,899036407,"6","Enter Notes Here"
230,19,22,"F",NULL,NULL,350,32,49,431,"2014-05-08 03:50:07","2014-05-08 03:50:07","2014-06-18 03:50:07","Delivered",8712739,880618177,"1","Enter Notes Here"
231,17,31,"B",NULL,NULL,214,19,77,310,"2014-05-08 12:36:47","2014-05-08 12:36:47","2014-05-24 12:36:47","Ready for Pickup",1818218,441631236,"3","Enter Notes Here"
232,14,22,"C",NULL,NULL,47,4,75,126,"2014-05-08 16:41:22","2014-05-08 16:41:22","2014-05-28 16:41:22","In Transit",4110619,79540055,"1","Enter Notes Here"
233,51,26,"B",NULL,NULL,417,38,32,487,"2014-05-09 08:12:09","2014-05-09 08:12:09","2014-05-29 08:12:09","Delivered",7990948,206600213,"1","Enter Notes Here"
234,13,28,"C",NULL,NULL,374,34,60,468,"2014-05-09 09:34:46","2014-05-09 09:34:46","2014-06-05 09:34:46","Delivered",3435101,392630549,"2","Enter Notes Here"
235,21,32,"E",NULL,NULL,396,36,66,498,"2014-05-09 09:37:57","2014-05-09 09:37:57","2014-05-21 09:37:57","Delivered",5122483,804173201,"2","Enter Notes Here"
236,44,13,"B",NULL,NULL,81,7,71,159,"2014-05-09 13:55:11","2014-05-09 13:55:11","2014-06-15 13:55:11","In Transit",7436925,362367685,"1","Enter Notes Here"
237,35,43,"C",NULL,NULL,119,11,40,170,"2014-05-09 18:35:41","2014-05-09 18:35:41","2014-06-12 18:35:41","Delivered",9609570,342173741,"5","Enter Notes Here"
238,46,32,"F",NULL,NULL,376,34,45,455,"2014-05-09 19:10:04","2014-05-09 19:10:04","2014-06-07 19:10:04","Cancelled",9458388,251895134,"8","Enter Notes Here"
239,46,36,"C",NULL,NULL,483,43,38,564,"2014-05-10 13:14:31","2014-05-10 13:14:31","2014-06-16 13:14:31","Delivered",6253046,604019958,"2","Enter Notes Here"
240,33,49,"G",NULL,NULL,204,18,73,295,"2014-05-12 11:41:17","2014-05-12 11:41:17","2014-06-08 11:41:17","Cancelled",9321306,340042619,"3","Enter Notes Here"
241,26,46,"C",NULL,NULL,46,4,25,75,"2014-05-12 12:06:59","2014-05-12 12:06:59","2014-06-25 12:06:59","In Transit",5967406,569562680,"6","Enter Notes Here"
242,36,28,"C",NULL,NULL,380,34,18,432,"2014-05-12 12:23:39","2014-05-12 12:23:39","2014-06-02 12:23:39","Delivered",7199935,397244259,"4","Enter Notes Here"
243,21,26,"D",NULL,NULL,95,9,72,176,"2014-05-12 16:37:41","2014-05-12 16:37:41","2014-06-05 16:37:41","Delivered",5995237,267101359,"5","Enter Notes Here"
244,38,48,"C",NULL,NULL,83,7,57,147,"2014-05-13 22:10:39","2014-05-13 22:10:39","2014-06-18 22:10:39","Delivered",3952223,166371481,"8","Enter Notes Here"
245,43,46,"G",NULL,NULL,197,18,99,314,"2014-05-13 22:18:31","2014-05-13 22:18:31","2014-06-25 22:18:31","Delivered",3999228,105518687,"4","Enter Notes Here"
246,33,27,"F",NULL,NULL,277,25,23,325,"2014-05-15 05:43:09","2014-05-15 05:43:09","2014-06-01 05:43:09","In Transit",291208,356015705,"8","Enter Notes Here"
247,22,33,"F",NULL,NULL,203,18,34,255,"2014-05-15 22:22:02","2014-05-15 22:22:02","2014-06-09 22:22:02","Delivered",7930702,768224966,"3","Enter Notes Here"
248,36,14,"A",NULL,NULL,22,2,98,122,"2014-05-15 22:39:24","2014-05-15 22:39:24","2014-06-19 22:39:24","In Transit",4129127,593354475,"9","Enter Notes Here"
249,13,18,"A",NULL,NULL,437,39,64,540,"2014-05-16 05:38:19","2014-05-16 05:38:19","2014-06-30 05:38:19","Delivered",5523486,830626069,"4","Enter Notes Here"
250,51,5,"G",NULL,NULL,123,11,38,172,"2014-05-16 06:14:25","2014-05-16 06:14:25","2014-06-22 06:14:25","Ready for Pickup",9499867,730355166,"5","Enter Notes Here"
251,32,27,"F",NULL,NULL,132,12,55,199,"2014-05-16 07:11:31","2014-05-16 07:11:31","2014-06-19 07:11:31","Delivered",9257012,803843349,"5","Enter Notes Here"
252,22,15,"A",NULL,NULL,158,14,36,208,"2014-05-17 00:11:20","2014-05-17 00:11:20","2014-05-31 00:11:20","Cancelled",5888443,956177601,"7","Enter Notes Here"
253,21,50,"E",NULL,NULL,279,25,14,318,"2014-05-17 13:11:14","2014-05-17 13:11:14","2014-06-01 13:11:14","In Transit",6413010,892368764,"7","Enter Notes Here"
254,62,8,"A",NULL,NULL,150,14,17,181,"2014-05-17 14:38:26","2014-05-17 14:38:26","2014-06-13 14:38:26","Delivered",3875244,831830158,"9","Enter Notes Here"
255,49,10,"E",NULL,NULL,179,16,54,249,"2014-05-17 15:59:59","2014-05-17 15:59:59","2014-07-02 15:59:59","Received",3086179,211247882,"2","Enter Notes Here"
256,2,6,"E",NULL,NULL,17,2,80,99,"2014-05-17 16:46:00","2014-05-17 16:46:00","2014-06-06 16:46:00","In Transit",1667597,237465685,"9","Enter Notes Here"
257,9,47,"G",NULL,NULL,335,30,44,409,"2014-05-18 08:54:18","2014-05-18 08:54:18","2014-06-16 08:54:18","Delivered",3631900,237982935,"3","Enter Notes Here"
258,29,42,"F",NULL,NULL,177,16,92,285,"2014-05-18 23:29:04","2014-05-18 23:29:04","2014-06-29 23:29:04","Delivered",7443562,190777889,"1","Enter Notes Here"
259,2,44,"G",NULL,NULL,141,13,31,185,"2014-05-19 04:19:25","2014-05-19 04:19:25","2014-06-08 04:19:25","Ready for Pickup",1218496,873541261,"3","Enter Notes Here"
260,60,7,"C",NULL,NULL,460,41,79,580,"2014-05-19 05:30:57","2014-05-19 05:30:57","2014-07-03 05:30:57","Received",2065719,597738542,"2","Enter Notes Here"
261,20,13,"A",NULL,NULL,210,19,50,279,"2014-05-19 08:26:31","2014-05-19 08:26:31","2014-06-17 08:26:31","In Transit",7940898,659427351,"4","Enter Notes Here"
262,55,29,"B",NULL,NULL,56,5,71,132,"2014-05-19 11:09:55","2014-05-19 11:09:55","2014-06-20 11:09:55","Received",5616258,946222430,"2","Enter Notes Here"
263,13,10,"G",NULL,NULL,462,42,79,583,"2014-05-19 13:50:14","2014-05-19 13:50:14","2014-06-23 13:50:14","Delivered",255281,369484563,"6","Enter Notes Here"
264,34,34,"B",NULL,NULL,41,4,10,55,"2014-05-19 15:58:48","2014-05-19 15:58:48","2014-06-20 15:58:48","Delivered",9655498,920031229,"7","Enter Notes Here"
265,47,45,"E",NULL,NULL,116,10,30,156,"2014-05-19 16:13:05","2014-05-19 16:13:05","2014-07-03 16:13:05","Cancelled",2680729,610674418,"9","Enter Notes Here"
266,53,36,"E",NULL,NULL,142,13,55,210,"2014-05-20 01:11:32","2014-05-20 01:11:32","2014-06-04 01:11:32","Delivered",8952188,752127572,"3","Enter Notes Here"
267,56,33,"C",NULL,NULL,473,43,93,609,"2014-05-20 03:23:03","2014-05-20 03:23:03","2014-06-12 03:23:03","Delivered",210900,619544267,"5","Enter Notes Here"
268,48,25,"D",NULL,NULL,264,24,56,344,"2014-05-21 03:44:59","2014-05-21 03:44:59","2014-06-11 03:44:59","Received",1916935,634275634,"6","Enter Notes Here"
269,16,35,"C",NULL,NULL,135,12,21,168,"2014-05-21 04:04:35","2014-05-21 04:04:35","2014-06-18 04:04:35","In Transit",6986701,177875748,"4","Enter Notes Here"
270,8,5,"B",NULL,NULL,128,12,47,187,"2014-05-21 06:25:50","2014-05-21 06:25:50","2014-06-23 06:25:50","In Transit",3078906,233006005,"1","Enter Notes Here"
271,35,4,"A",NULL,NULL,368,33,14,415,"2014-05-21 11:32:53","2014-05-21 11:32:53","2014-07-02 11:32:53","In Transit",6780811,698754495,"4","Enter Notes Here"
272,17,12,"F",NULL,NULL,152,14,21,187,"2014-05-21 12:41:46","2014-05-21 12:41:46","2014-06-30 12:41:46","Delivered",8876139,130682773,"8","Enter Notes Here"
273,43,49,"D",NULL,NULL,326,29,55,410,"2014-05-22 11:38:23","2014-05-22 11:38:23","2014-07-01 11:38:23","Delivered",6347367,451233822,"9","Enter Notes Here"
274,34,5,"E",NULL,NULL,362,33,43,438,"2014-05-22 16:42:49","2014-05-22 16:42:49","2014-06-14 16:42:49","Received",1893919,517524429,"5","Enter Notes Here"
275,67,27,"A",NULL,NULL,288,26,96,410,"2014-05-22 18:37:44","2014-05-22 18:37:44","2014-07-01 18:37:44","Delivered",707957,722141711,"4","Enter Notes Here"
276,27,40,"F",NULL,NULL,151,14,40,205,"2014-05-23 06:02:21","2014-05-23 06:02:21","2014-07-03 06:02:21","In Transit",3977452,890521306,"7","Enter Notes Here"
277,50,22,"B",NULL,NULL,459,41,95,595,"2014-05-23 14:32:17","2014-05-23 14:32:17","2014-06-14 14:32:17","Delivered",6820004,698891524,"4","Enter Notes Here"
278,21,16,"F",NULL,NULL,382,34,16,432,"2014-05-23 14:46:05","2014-05-23 14:46:05","2014-07-07 14:46:05","Delivered",5807096,882229621,"7","Enter Notes Here"
279,9,42,"D",NULL,NULL,161,14,23,198,"2014-05-23 23:08:39","2014-05-23 23:08:39","2014-06-11 23:08:39","Received",3953612,412321696,"3","Enter Notes Here"
280,40,30,"B",NULL,NULL,274,25,80,379,"2014-05-23 23:50:19","2014-05-23 23:50:19","2014-06-26 23:50:19","Received",9531095,393493322,"5","Enter Notes Here"
281,36,10,"G",NULL,NULL,75,7,57,139,"2014-05-24 03:25:00","2014-05-24 03:25:00","2014-06-23 03:25:00","Received",9702889,997011240,"1","Enter Notes Here"
282,14,5,"E",NULL,NULL,396,36,49,481,"2014-05-24 07:54:05","2014-05-24 07:54:05","2014-06-04 07:54:05","Delivered",7907718,736943466,"7","Enter Notes Here"
283,19,31,"A",NULL,NULL,396,36,91,523,"2014-05-24 10:05:08","2014-05-24 10:05:08","2014-07-09 10:05:08","Delivered",6770902,680716363,"6","Enter Notes Here"
284,66,44,"F",NULL,NULL,243,22,33,298,"2014-05-24 11:49:41","2014-05-24 11:49:41","2014-06-14 11:49:41","In Transit",4925256,585632903,"8","Enter Notes Here"
285,68,25,"G",NULL,NULL,287,26,70,383,"2014-05-24 12:42:05","2014-05-24 12:42:05","2014-06-12 12:42:05","Ready for Pickup",6822621,530264146,"7","Enter Notes Here"
286,18,36,"C",NULL,NULL,117,11,94,222,"2014-05-24 16:20:32","2014-05-24 16:20:32","2014-06-07 16:20:32","Delivered",3980466,801657276,"3","Enter Notes Here"
287,1,19,"C",NULL,NULL,479,43,23,545,"2014-05-25 09:17:04","2014-05-25 09:17:04","2014-06-14 09:17:04","Delivered",4152036,917893458,"2","Enter Notes Here"
